Vid,Abbr,Precinct,PrecinctSub,Party,PartyMain,RegDate,PAV,RegDateOriginal,E6_110816,E5_060716,E4_110414,E3_060314,E2_110612,E1_060512,District,VoterScore,VoterScorePossible,VoterScorePctOfPoss,BirthYear,OldestInHouseBirthYear,IsOldestInHouse,havePhone,BirthPlaceState,BirthPlaceCountry,Gender,sameMailAddress,MailCountry,isApt,Zip,StreetType,EmailProvider,E5_060716BT,E1_060512BT,Tot_Possible_Votes,Act_Votes,Pct_Possible_Votes,Hid,cHid
8286,92,832910,0,DEM,DEM,2008-02-25,Y,2008-02-25,A,A,N,N,N,N,3,5.5003,11.0063,0.5,1955,1955,True,True,UNK,India,F,True,,False,94538,PL/TER,UNK,DEM,DEM,6,2,0.3333333333333333,2130,2130
8287,1,832400,0,NPP,NPP,1998-09-30,Y,1998-09-30,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1967,1962,False,True,UNK,China,F,True,,False,94536,WAY,UNK,NPP,NP,6,3,0.5,170,170
8288,99,832710,0,NPP,NPP,2018-05-10,N,2018-05-08,,,,,,,3,0.0,-1.0,-1.0,1955,1955,True,False,UNK,UNK,UNK,True,,False,94538,OTH,UNK,,,0,0,-1.0,5446,5446
8289,111,832600,1,NPP,NPP,2016-03-20,Y,2016-03-20,A,A,,,,,3,5.5003,5.5003,1.0,1987,1987,True,True,California,USA,M,True,,False,94538,AVE,gmail.com,N-DEM,,2,2,1.0,597,597
8290,111,832620,2,NPP,NPP,2016-03-14,N,2016-03-14,V,N,,,,,3,2.5001,5.5003,0.45,1997,1942,False,False,California,USA,M,True,,False,94538,DR,UNK,,,2,1,0.5,5891,5891
8291,76,832210,2,NPP,NPP,2008-05-14,Y,2008-05-14,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1955,1940,False,True,UNK,China,UNK,True,,False,94536,CMN,yahoo.com,NPP,NP,6,6,1.0,609,609
8292,99,835420,0,DEM,DEM,2000-04-24,Y,2000-04-24,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1972,1967,False,False,California,USA,M,True,,False,94536,ST,UNK,DEM,DEM,6,3,0.5,1587,1587
8293,1,832600,1,LIB,OTH,2017-06-10,N,2017-06-10,,,,,,,3,0.0,-1.0,-1.0,1997,1968,False,True,California,USA,M,True,,False,94538,WAY,gmail.com,,,0,0,-1.0,6136,6136
8294,99,832600,1,NPP,NPP,1992-03-06,Y,1992-03-06,A,N,N,N,A,A,3,5.0049,11.0063,0.45,1954,1953,False,False,Texas,USA,F,True,,False,94538,OTH,UNK,NPP,N-DEM,6,3,0.5,6812,6812
8295,111,835200,0,DEM,DEM,2016-09-28,N,2016-09-28,V,,,,,,3,2.5001,2.5001,1.0,1995,1995,True,True,California,USA,M,True,,True,94536,AVE,gmail.com,,,1,1,1.0,2905,2905
8296,16,832400,0,NPP,NPP,2012-11-06,Y,2010-04-23,A,A,N,N,V,N,3,7.0019,11.0063,0.64,1980,1948,False,True,UNK,Philippines,F,True,,False,94536,AVE,UNK,N-DEM,,6,3,0.5,6916,6916
8297,111,832810,0,DEM,DEM,2016-04-09,Y,2016-04-09,N,A,,,,,3,3.0002,5.5003,0.55,1985,1985,True,False,UNK,China,UNK,True,,False,94538,CT,gmail.com,DEM,,2,1,0.5,6260,6260
8298,32,835400,0,DEM,DEM,2017-06-01,Y,2016-04-04,A,V,,,,,3,5.5003,5.5003,1.0,1923,1923,True,True,North Carolina,USA,M,True,,False,94536,DR,att.net,DEM,,2,2,1.0,4281,4281
8299,1,832800,0,DEM,DEM,2017-01-13,N,2002-10-16,V,N,V,N,V,N,3,5.8021,11.0063,0.53,1961,1961,True,False,UNK,India,M,True,,False,94538,DR,yahoo.com,,,6,3,0.5,172,172
8300,32,835310,0,NPP,NPP,2004-10-08,N,2004-10-08,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1975,1975,True,True,UNK,Mexico,M,True,,False,94538,CMN,UNK,,,6,1,0.16666666666666666,6346,6346
8301,10,832710,0,DEM,DEM,1996-04-24,N,1996-04-24,V,V,N,N,V,N,3,7.0019,11.0063,0.64,1933,1933,True,False,New York,USA,M,True,,False,94538,DR,UNK,DEM,,6,3,0.5,1326,1326
8302,82,832800,0,DEM,DEM,1984-07-09,Y,1984-07-09,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1945,1945,True,False,New York,USA,F,True,,False,94538,CT,UNK,DEM,DEM,6,2,0.3333333333333333,736,736
8303,16,832110,0,DEM,DEM,2008-11-04,N,2005-08-26,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1982,1952,False,True,UNK,Hong Kong,M,True,,False,94536,CMN,yahoo.com,,,6,1,0.16666666666666666,2337,2337
8304,16,832400,0,RAP,OTH,2016-11-08,N,2004-08-20,V,N,N,V,V,N,3,5.2025,11.0063,0.47,1955,1955,True,False,California,USA,M,True,,False,94536,OTH,UNK,NPP,REP,6,3,0.5,648,648
8305,109,832910,0,DEM,DEM,2014-10-18,Y,2012-10-22,A,N,N,N,V,,3,4.0017,10.0031,0.4,1960,1951,False,False,Arizona,USA,M,True,,False,94538,PL/TER,yahoo.com,DEM,,5,2,0.4,4893,4893
8306,1,832910,0,DEM,DEM,1992-09-24,Y,1992-09-24,V,V,V,V,A,V,3,11.0063,11.0063,1.0,1937,1937,True,False,Louisiana,USA,M,True,,False,94538,PL/TER,UNK,DEM,DEM,6,6,1.0,6094,6094
8307,82,832210,2,REP,REP,2008-11-04,Y,2008-11-04,A,A,N,N,A,A,3,8.0051,11.0063,0.73,1990,1965,False,True,UNK,UNK,M,True,,False,94536,WAY,UNK,REP,REP,6,4,0.6666666666666666,1005,1005
8308,82,832620,1,REP,REP,2010-01-19,Y,1972-07-27,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1932,1932,True,False,Texas,USA,F,True,,False,94538,DR,UNK,REP,REP,6,6,1.0,4440,4440
8309,82,832910,0,NPP,NPP,1996-04-18,N,1996-04-18,V,N,V,N,V,V,3,6.8053,11.0063,0.62,1953,1953,True,True,UNK,Viet Nam,UNK,True,,False,94538,PL/TER,UNK,,NP,6,4,0.6666666666666666,6858,6858
8310,111,832710,0,DEM,DEM,2016-10-21,N,2016-10-21,N,,,,,,3,0.0,2.5001,0.0,1997,1985,False,True,California,USA,F,True,,False,94538,OTH,yahoo.com,,,1,0,0.0,5402,5402
8311,82,832900,0,NPP,NPP,2015-09-05,Y,2015-09-05,A,A,,,,,3,5.5003,5.5003,1.0,1969,1969,True,True,UNK,UNK,M,False,USA,False,94538,OTH,tonydushane.com,N-DEM,,2,2,1.0,6539,6539
8312,1,832910,0,NPP,NPP,2016-10-24,N,2005-01-21,N,N,N,N,N,N,3,0.0,11.0063,0.0,1984,1957,False,True,California,USA,M,True,,False,94538,PL/TER,UNK,,,6,0,0.0,2985,2985
8313,23,832400,0,DEM,DEM,2009-03-27,N,2007-12-07,V,V,V,V,N,N,3,8.5015,11.0063,0.77,1939,1937,False,True,UNK,Philippines,F,True,,False,94536,WAY,UNK,DEM,,6,4,0.6666666666666666,3040,3040
8314,32,832910,0,DEM,DEM,1996-12-17,Y,1996-12-17,N,N,N,N,N,N,3,0.0,11.0063,0.0,1963,1939,False,True,California,USA,M,True,,False,94538,PL/TER,UNK,DEM,DEM,6,0,0.0,3655,3655
8315,99,835200,0,DEM,DEM,2004-10-07,N,2004-10-07,N,N,N,N,N,N,3,0.0,11.0063,0.0,1979,1975,False,True,UNK,Pakistan,F,False,USA,True,94536,ST,UNK,,,6,0,0.0,2595,2595
8316,1,832800,0,DEM,DEM,2016-09-28,N,2016-03-24,V,V,,,,,3,5.5003,5.5003,1.0,1981,1948,False,False,UNK,Macao,M,True,,False,94538,AVE,UNK,DEM,,2,2,1.0,1751,1751
8317,111,835400,0,NPP,NPP,2016-04-26,N,2016-04-26,N,N,,,,,3,0.0,5.5003,0.0,1997,1962,False,False,California,USA,M,True,,False,94536,DR,UNK,,,2,0,0.0,3111,3111
8318,109,832400,0,REP,REP,2016-09-10,Y,1992-10-05,A,N,V,V,V,N,3,7.0029,11.0063,0.64,1957,1957,True,False,UNK,Portugal,F,True,,False,94536,WAY,UNK,DEM,,6,4,0.6666666666666666,1151,1151
8319,32,835100,0,DEM,DEM,2017-08-01,Y,2007-09-10,V,N,N,N,A,N,3,4.0017,11.0063,0.36,1980,1943,False,True,UNK,Philippines,F,True,,True,94536,CMN,UNK,NPP,,6,2,0.3333333333333333,6652,6652
8320,1,835100,0,NPP,NPP,2016-10-30,Y,2016-08-02,A,,,,,,3,2.5001,2.5001,1.0,1979,1977,False,False,UNK,India,UNK,True,,False,94536,CMN,yahoo.com,,,1,1,1.0,5012,5012
8321,109,835500,0,DEM,DEM,2016-09-23,Y,2016-09-23,A,,,,,,3,2.5001,2.5001,1.0,1952,1952,True,True,UNK,Philippines,M,True,,False,94536,CT,sbcglobal.net,,,1,1,1.0,1360,1360
8322,1,832800,0,DEM,DEM,1984-09-26,N,1984-09-26,V,V,V,N,V,V,3,9.8055,11.0063,0.89,1936,1936,True,True,UNK,Portugal,M,True,,False,94538,DR,UNK,DEM,DEM,6,5,0.8333333333333334,1236,1236
8323,16,832110,0,REP,REP,2014-02-13,Y,2014-02-13,A,N,A,N,,,3,4.3005,8.5015,0.51,1978,1978,True,False,UNK,Viet Nam,UNK,True,,False,94536,DR,UNK,REP,,4,2,0.5,3113,3113
8324,1,832400,0,NPP,NPP,2008-11-04,N,2005-06-29,N,N,N,N,N,N,3,0.0,11.0063,0.0,1968,1968,True,True,California,USA,F,True,,False,94536,DR,UNK,,,6,0,0.0,5792,5792
8325,82,835010,0,NPP,NPP,2001-09-20,Y,1988-02-22,A,A,V,V,V,V,3,11.0063,11.0063,1.0,1959,1957,False,False,California,USA,F,True,,False,94536,OTH,UNK,NPP,N-DEM,6,6,1.0,1448,1448
8326,109,832910,0,DEM,DEM,2016-11-08,N,2016-10-25,,,,,,,3,0.0,-1.0,-1.0,1991,1959,False,True,UNK,United States of America,M,True,,False,94538,PL/TER,UNK,,,0,0,-1.0,5968,5968
8327,16,832800,0,DEM,DEM,2009-10-26,Y,2009-10-26,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1934,1931,False,False,UNK,Mexico,F,True,,False,94538,DR,UNK,DEM,DEM,6,2,0.3333333333333333,1411,1411
8328,16,831730,0,NPP,NPP,2005-10-24,Y,2005-10-24,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1987,1960,False,True,California,USA,F,True,,False,94536,CT,UNK,NPP,NP,6,2,0.3333333333333333,3739,3739
8329,16,832400,0,DEM,DEM,1978-01-16,Y,1978-01-16,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1930,1930,True,True,UNK,Spain,F,True,,False,94536,AVE,UNK,DEM,DEM,6,6,1.0,2381,2381
8330,99,832210,2,DEM,DEM,1984-09-14,Y,1984-09-14,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1956,1956,True,False,California,USA,M,True,,False,94538,AVE,UNK,DEM,DEM,6,6,1.0,2579,2579
8331,99,832400,0,DEM,DEM,2008-11-04,Y,1986-08-22,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1955,1955,True,True,Massachusetts,USA,F,True,,False,94536,DR,UNK,DEM,DEM,6,6,1.0,4125,4125
8332,99,835010,0,DEM,DEM,2000-08-14,N,2000-08-14,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1981,1947,False,True,California,USA,F,True,,False,94536,ST,UNK,DEM,DEM,6,6,1.0,3163,3163
8333,32,832700,2,DEM,DEM,2008-10-08,N,2008-10-08,N,N,N,N,N,N,3,0.0,11.0063,0.0,1964,1964,True,True,Texas,USA,M,True,,True,94538,BLVD,UNK,,,6,0,0.0,1391,1391
8334,92,832700,2,NPP,NPP,2016-10-23,Y,2016-10-23,A,,,,,,3,2.5001,2.5001,1.0,1984,1984,True,True,California,USA,F,True,,True,94538,BLVD,yahoo.com,,,1,1,1.0,3252,3252
8335,99,832800,0,NPP,NPP,2004-06-09,N,2000-02-10,N,N,N,N,N,N,3,0.0,11.0063,0.0,1980,1980,True,True,California,USA,M,True,,False,94538,CT,UNK,,,6,0,0.0,559,559
8336,1,832210,2,REP,REP,1988-02-17,N,1988-02-17,V,V,V,V,V,N,3,10.0031,11.0063,0.91,1960,1960,True,False,California,USA,M,True,,False,94536,DR,UNK,REP,,6,5,0.8333333333333334,3924,3924
8337,16,835040,0,NPP,NPP,2010-02-04,Y,2010-02-04,N,N,N,N,N,N,3,0.0,11.0063,0.0,1976,1976,True,False,UNK,India,M,True,,False,94536,AVE,hotmail.com,NPP,NP,6,0,0.0,6915,6915
8338,1,835200,0,DEM,DEM,2011-08-01,N,2011-08-01,N,N,N,N,N,N,3,0.0,11.0063,0.0,1990,1990,True,False,California,USA,UNK,True,,False,94536,PL/TER,UNK,,,6,0,0.0,3082,3082
8339,109,832700,1,DEM,DEM,2016-10-17,Y,2016-10-17,A,,,,,,3,2.5001,2.5001,1.0,1959,1929,False,False,California,USA,M,True,,False,94538,BLVD,UNK,,,1,1,1.0,3666,3666
8340,1,832900,0,NPP,NPP,2011-02-11,Y,2011-02-11,N,N,N,N,N,N,3,0.0,11.0063,0.0,1988,1949,False,False,California,USA,M,True,,False,94538,OTH,UNK,NPP,NP,6,0,0.0,2450,2450
8341,111,832810,0,DEM,DEM,2017-04-24,Y,2017-04-24,,,,,,,3,0.0,-1.0,-1.0,1955,1954,False,True,UNK,India,UNK,True,,False,94538,ST,UNK,,,0,0,-1.0,2645,2645
8342,111,835300,0,DEM,DEM,2016-09-27,Y,2016-09-27,A,,,,,,3,2.5001,2.5001,1.0,1990,1990,True,True,California,USA,M,True,,False,94536,CMN,gmail.com,,,1,1,1.0,1847,1847
8343,111,832900,0,REP,REP,2016-10-25,Y,2016-10-25,,,,,,,3,0.0,-1.0,-1.0,1963,1963,True,True,UNK,China,UNK,True,,False,94538,DR,hotmail.com,,,0,0,-1.0,481,481
8344,92,835310,0,DEM,DEM,2014-04-11,Y,2010-08-05,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1972,1972,True,False,Utah,USA,F,True,,True,94538,BLVD,UNK,DEM,,6,3,0.5,1355,1355
8345,10,832210,2,DEM,DEM,1996-08-12,N,1996-08-12,V,V,V,V,V,N,3,10.0031,11.0063,0.91,1950,1950,True,True,California,USA,F,True,,False,94536,DR,UNK,DEM,,6,5,0.8333333333333334,3150,3150
8346,23,832210,2,DEM,DEM,2018-01-23,N,2016-11-15,,,,,,,3,0.0,-1.0,-1.0,1972,1972,True,True,UNK,UNK,UNK,True,,True,94536,ST,UNK,,,0,0,-1.0,483,483
8347,99,835300,0,DEM,DEM,2017-10-01,N,1900-01-01,N,N,,,,,3,0.0,5.5003,0.0,1980,1980,True,False,UNK,Korea (Republic of),UNK,False,USA,False,94536,CMN,UNK,,,2,0,0.0,6167,6167
8348,32,835100,0,NPP,NPP,2017-12-01,N,2012-10-06,V,V,V,N,V,,3,8.8023,10.0031,0.88,1973,1973,True,True,California,USA,M,True,,False,94536,WAY,campoalegrefoods.com,N-DEM,,5,4,0.8,6791,6791
8349,1,835200,0,DEM,DEM,2018-01-16,Y,2018-01-16,,,,,,,3,0.0,-1.0,-1.0,1995,1993,False,True,California,USA,F,True,,True,94536,ST,gmail.com,,,0,0,-1.0,1490,1490
8350,32,835500,0,DEM,DEM,2008-02-05,N,2004-10-15,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1936,1936,True,True,Texas,USA,M,True,,False,94536,CT,UNK,DEM,DEM,6,6,1.0,753,753
8351,23,835200,0,DEM,DEM,2017-06-08,Y,2008-10-16,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1980,1980,True,False,UNK,UNK,UNK,True,,True,94536,ST,UNK,DEM,DEM,6,1,0.16666666666666666,4970,4970
8352,12,832910,0,DEM,DEM,2016-11-08,N,2012-11-01,V,N,N,N,,,3,2.5001,8.5015,0.29,1979,1955,False,True,UNK,Bangladesh,F,True,,False,94538,PL/TER,gmail.com,DEM,,4,1,0.25,4718,4718
8353,16,832110,0,REP,REP,2005-05-26,N,2004-10-08,V,N,V,V,N,N,3,5.5013,11.0063,0.5,1965,1965,True,True,UNK,India,M,True,,False,94536,PL/TER,UNK,,,6,3,0.5,4581,4581
8354,12,832800,0,NPP,NPP,2012-11-06,Y,2008-10-07,A,A,A,A,V,A,3,11.0063,11.0063,1.0,1948,1948,True,True,UNK,India,F,True,,False,94538,ST,aol.com,N-DEM,DEM,6,6,1.0,808,808
8355,109,832620,2,DEM,DEM,2008-11-04,N,2008-10-20,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1970,1970,True,True,California,USA,M,True,,False,94538,WAY,UNK,,,6,2,0.3333333333333333,2366,2366
8356,99,832600,1,REP,REP,2012-03-01,Y,2011-09-21,N,N,N,N,A,V,3,2.5048,11.0063,0.23,1981,1959,False,False,California,USA,F,True,,False,94538,AVE,UNK,,REP,6,2,0.3333333333333333,3883,3883
8357,82,832710,0,NPP,NPP,2012-10-07,Y,2012-10-07,A,N,N,N,V,,3,4.0017,10.0031,0.4,1993,1963,False,False,California,USA,M,True,,False,94538,DR,gmail.com,,,5,2,0.4,6919,6919
8358,1,835300,0,REP,REP,2014-10-06,Y,1972-08-15,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1940,1940,True,True,Utah,USA,F,True,,True,94536,DR,UNK,REP,REP,6,6,1.0,621,621
8359,12,835100,0,NPP,NPP,2016-11-08,Y,2016-11-08,,,,,,,3,0.0,-1.0,-1.0,1997,1985,False,True,California,USA,M,True,,False,94536,DR,UNK,,,0,0,-1.0,79,79
8360,12,832910,0,DEM,DEM,2016-11-08,N,2016-09-25,V,,,,,,3,2.5001,2.5001,1.0,1982,1982,True,True,Massachusetts,USA,F,True,,False,94538,PL/TER,yahoo.com,,,1,1,1.0,5263,5263
8361,99,835010,0,NPP,NPP,2014-09-23,N,2014-09-23,V,N,N,,,,3,2.5001,7.3007,0.34,1976,1976,True,True,UNK,India,UNK,True,,False,94536,OTH,UNK,,,3,1,0.3333333333333333,3042,3042
8362,1,832710,0,REP,REP,1995-09-25,N,1995-09-25,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1967,1965,False,True,UNK,Mexico,M,True,,False,94538,DR,UNK,,,6,1,0.16666666666666666,4956,4956
8363,23,835300,0,NPP,NPP,1992-09-11,Y,1992-09-11,A,A,N,N,A,A,3,8.0051,11.0063,0.73,1932,1932,True,False,Hawaii,USA,F,True,,True,94536,DR,UNK,N-DEM,N-DEM,6,4,0.6666666666666666,5254,5254
8364,99,832600,1,DEM,DEM,2016-09-16,N,2016-09-16,V,,,,,,3,2.5001,2.5001,1.0,1989,1945,False,True,California,USA,F,True,,False,94538,WAY,accubil.com,,,1,1,1.0,1190,1190
8365,12,835300,0,NPP,NPP,2016-11-08,N,2015-12-09,V,N,,,,,3,2.5001,5.5003,0.45,1987,1987,True,True,California,USA,M,True,,True,94538,AVE,gmail.com,NPP,,2,1,0.5,6704,6704
8366,16,835500,0,REP,REP,2017-09-21,Y,1995-12-14,A,V,A,A,A,A,3,11.0063,11.0063,1.0,1976,1967,False,False,California,USA,F,True,,True,94536,AVE,UNK,NPP,NP,6,6,1.0,4634,4634
8367,99,832900,0,DEM,DEM,2002-05-08,N,1986-03-10,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1928,1928,True,True,California,USA,M,True,,False,94538,OTH,UNK,DEM,DEM,6,6,1.0,3065,3065
8368,111,835000,0,DEM,DEM,2016-07-28,N,2016-07-28,V,,,,,,3,2.5001,2.5001,1.0,1986,1986,True,True,Kentucky,USA,UNK,True,,False,94536,PL/TER,gmail.com,,,1,1,1.0,1333,1333
8369,1,832710,0,NPP,NPP,2016-10-17,Y,2012-05-10,N,N,N,N,N,N,3,0.0,11.0063,0.0,1992,1951,False,True,UNK,Philippines,UNK,True,,False,94538,AVE,yahoo.com,,,6,0,0.0,2303,2303
8370,99,832620,1,NPP,NPP,2012-05-10,Y,2012-05-10,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1950,1950,True,False,UNK,India,M,True,,False,94538,DR,UNK,NPP,NP,6,5,0.8333333333333334,665,665
8371,82,835310,0,DEM,DEM,2005-05-20,N,1997-12-11,V,V,V,N,V,V,3,9.8055,11.0063,0.89,1935,1935,True,True,UNK,UNK,F,True,,True,94538,BLVD,UNK,DEM,DEM,6,5,0.8333333333333334,1329,1329
8372,109,835400,0,REP,REP,2003-09-16,Y,2003-09-16,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1961,1961,True,True,California,USA,M,True,,False,94536,DR,UNK,REP,REP,6,1,0.16666666666666666,4404,4404
8373,1,832810,0,NPP,NPP,2010-05-24,N,2010-05-24,N,N,N,N,N,N,3,0.0,11.0063,0.0,1986,1986,True,False,UNK,UNK,M,True,,True,94538,OTH,UNK,,,6,0,0.0,6343,6343
8374,92,835310,0,DEM,DEM,1987-07-02,Y,1987-07-02,A,A,N,A,A,A,3,9.2059,11.0063,0.84,1936,1936,True,True,Maine,USA,M,True,,True,94538,AVE,UNK,DEM,DEM,6,5,0.8333333333333334,1852,1852
8375,1,832810,0,DEM,DEM,2012-05-10,Y,2012-05-10,N,N,N,N,A,A,3,2.5048,11.0063,0.23,1965,1961,False,True,UNK,India,F,True,,True,94538,OTH,UNK,DEM,DEM,6,2,0.3333333333333333,5458,5458
8376,1,832800,0,NPP,NPP,2013-11-04,N,2013-11-04,N,N,N,N,,,3,0.0,8.5015,0.0,1974,1974,True,False,California,USA,F,True,,False,94538,ST,UNK,,,4,0,0.0,1281,1281
8377,111,835000,0,DEM,DEM,2017-08-08,Y,2017-08-08,,,,,,,3,0.0,-1.0,-1.0,1989,1974,False,False,UNK,UNK,M,True,,True,94536,ST,UNK,,,0,0,-1.0,34,34
8378,111,835300,0,DEM,DEM,2017-10-03,Y,2017-10-03,,,,,,,3,0.0,-1.0,-1.0,1934,1934,True,False,UNK,Switzerland,UNK,True,,True,94536,DR,UNK,,,0,0,-1.0,1106,1106
8379,99,832810,0,DEM,DEM,2012-09-19,Y,2012-09-19,A,N,N,N,A,,3,4.0017,10.0031,0.4,1961,1929,False,False,Washington,USA,F,False,USA,False,94538,ST,UNK,DEM,,5,2,0.4,5571,5571
8380,99,832810,0,NPP,NPP,2016-09-07,Y,2013-10-29,N,A,N,V,,,3,4.2010000000000005,8.5015,0.49,1993,1973,False,True,UNK,Philippines,M,True,,False,94538,BLVD,UNK,NPP,,4,2,0.5,2132,2132
8381,39,832800,0,NPP,NPP,2018-04-06,N,1999-04-19,N,N,N,N,N,N,3,0.0,11.0063,0.0,1973,1973,True,True,UNK,Viet Nam,M,True,,False,94538,DR,UNK,,,6,0,0.0,5577,5577
8382,16,832800,0,REP,REP,2009-07-21,N,2009-07-21,N,N,N,N,N,N,3,0.0,11.0063,0.0,1967,1967,True,False,California,USA,F,True,,False,94538,CT,UNK,,,6,0,0.0,563,563
8383,109,835310,0,DEM,DEM,2016-09-30,N,2016-09-30,V,,,,,,3,2.5001,2.5001,1.0,1971,1971,True,True,California,USA,F,True,,False,94538,CMN,yahoo.com,,,1,1,1.0,5850,5850
8384,82,832610,2,DEM,DEM,2007-11-29,Y,2002-10-29,A,N,A,A,A,N,3,7.0029,11.0063,0.64,1944,1944,True,True,UNK,Korea (Republic of),M,True,,True,94538,DR,UNK,DEM,DEM,6,4,0.6666666666666666,5521,5521
8385,99,832810,0,NPP,NPP,2012-11-06,N,2003-08-12,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1976,1974,False,True,California,USA,M,True,,False,94538,DR,yahoo.com,,,6,2,0.3333333333333333,2506,2506
8386,16,832110,0,REP,REP,1977-11-22,Y,1977-11-22,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1948,1948,True,True,California,USA,M,True,,False,94536,WAY,UNK,REP,REP,6,6,1.0,2135,2135
8387,32,835310,0,DEM,DEM,2016-09-21,N,2016-09-21,N,,,,,,3,0.0,2.5001,0.0,1956,1956,True,False,UNK,UNK,F,True,,True,94538,ST,UNK,,,1,0,0.0,4778,4778
8388,92,832910,0,NPP,NPP,2011-09-23,Y,2011-09-23,N,N,N,N,N,N,3,0.0,11.0063,0.0,1992,1992,True,False,California,USA,M,True,,False,94538,PL/TER,UNK,NPP,NP,6,0,0.0,4291,4291
8389,23,832400,0,NPP,NPP,2009-12-16,Y,2009-08-20,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1965,1952,False,False,UNK,Philippines,F,True,,False,94536,WAY,UNK,NPP,NP,6,2,0.3333333333333333,2420,2420
8390,1,835310,0,NPP,NPP,2016-10-24,N,2008-01-16,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1962,1962,True,False,UNK,Hong Kong,M,True,,True,94538,BLVD,UNK,,,6,1,0.16666666666666666,6127,6127
8391,16,835500,0,DEM,DEM,1988-09-14,Y,1988-09-14,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1951,1949,False,True,California,USA,M,True,,False,94536,AVE,UNK,DEM,DEM,6,6,1.0,2169,2169
8392,111,832600,1,DEM,DEM,2016-05-03,Y,2016-05-03,A,A,,,,,3,5.5003,5.5003,1.0,1994,1943,False,True,UNK,UNK,F,True,,False,94538,CT,gmail.com,DEM,,2,2,1.0,4196,4196
8393,12,835310,0,NPP,NPP,2014-06-03,Y,2003-09-19,N,N,A,V,V,N,3,4.5028,11.0063,0.41,1976,1948,False,True,UNK,Philippines,F,True,,True,94538,BLVD,UNK,NPP,,6,3,0.5,1726,1726
8394,99,832700,2,DEM,DEM,2000-02-07,N,2000-02-07,N,N,N,N,N,N,3,0.0,11.0063,0.0,1977,1977,True,True,UNK,Afghanistan,M,False,USA,True,94538,BLVD,UNK,,,6,0,0.0,4437,4437
8395,1,832810,0,DEM,DEM,2008-07-29,N,2008-07-29,N,N,N,N,N,N,3,0.0,11.0063,0.0,1930,1930,True,True,UNK,Philippines,F,True,,False,94538,ST,UNK,,,6,0,0.0,1567,1567
8396,12,832400,0,DEM,DEM,2016-06-07,Y,2000-07-03,A,V,N,V,A,N,3,8.2027,11.0063,0.75,1972,1942,False,True,UNK,Philippines,F,True,,False,94538,AVE,UNK,DEM,DEM,6,4,0.6666666666666666,2811,2811
8397,32,832800,0,NPP,NPP,2017-09-01,Y,2006-10-23,A,V,N,N,A,N,3,7.0019,11.0063,0.64,1982,1982,True,True,California,USA,F,True,,False,94538,ST,yahoo.com,DEM,DEM,6,3,0.5,4721,4721
8398,23,832900,0,DEM,DEM,2017-11-17,Y,1981-03-23,A,V,V,V,V,V,3,11.0063,11.0063,1.0,1931,1931,True,False,UNK,Philippines,F,True,,False,94538,DR,UNK,DEM,DEM,6,6,1.0,5839,5839
8399,99,835000,0,REP,REP,2015-08-25,N,2015-08-25,V,V,,,,,3,5.5003,5.5003,1.0,1965,1959,False,True,UNK,UNK,UNK,True,,False,94536,AVE,yahoo.com,REP,,2,2,1.0,3257,3257
8400,1,832620,2,NPP,NPP,2014-11-25,N,2014-11-25,N,N,,,,,3,0.0,5.5003,0.0,1995,1995,True,False,California,USA,UNK,True,,False,94538,CMN,UNK,,,2,0,0.0,1227,1227
8401,82,835300,0,DEM,DEM,2003-07-03,Y,2003-07-03,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1972,1972,True,False,California,USA,F,True,,True,94536,OTH,UNK,DEM,DEM,6,2,0.3333333333333333,765,765
8402,111,832700,2,DEM,DEM,2016-04-08,N,2016-04-08,V,V,,,,,3,5.5003,5.5003,1.0,1989,1989,True,False,California,USA,M,True,,True,94538,BLVD,gmail.com,DEM,,2,2,1.0,260,260
8403,111,835310,0,DEM,DEM,2016-10-13,N,2016-10-13,V,,,,,,3,2.5001,2.5001,1.0,1976,1976,True,True,California,USA,M,True,,False,94538,CMN,yahoo.com,,,1,1,1.0,4915,4915
