Vid,Abbr,Precinct,PrecinctSub,Party,RegDate,PAV,RegDateOriginal,E6_110816,E5_060716,E4_110414,E3_060314,E2_110612,E1_060512,District,VoterScore,VoterScorePossible,VoterScorePctOfPoss,BirthYear,OldestInHouseBirthYear,IsOldestInHouse,havePhone,BirthPlaceState,BirthPlaceCountry,Gender,sameMailAddress,MailCountry,isApt,Zip,StreetType,EmailProvider,E5_060716BT,E1_060512BT,Hid,cHid,e_sum,E34_nVotesPos,E34_nVotes,E34_nVotesPct,E56_nVotesPos,E56_nVotes,E56_nVotesPct,E78_nVotesPos,E78_nVotes,E78_nVotesPct
5986,12,835410,0,AI,2016-11-08,N,2016-10-24,V,,,,,,3,2.5001,2.5001,1.0,1998,1962,False,True,California,USA,M,True,,False,94536,BLVD,unk,,,4170,4170,V,0,0,-1.0,0,0,-1.0,1,1,1.0
5987,99,832800,0,DEM,2016-05-17,Y,2016-05-17,A,N,,,,,3,2.5001,5.5003,0.45,1997,1964,False,True,UNK,Canada,M,True,,False,94538,ST,gmail.com,DEM,,6849,6849,AN,0,0,-1.0,0,0,-1.0,2,1,0.5
5988,111,835420,0,DEM,2016-08-24,Y,2016-08-24,A,,,,,,3,2.5001,2.5001,1.0,1968,1968,True,True,California,USA,F,True,,True,94536,WAY,sbcglobal.net,,,6677,6677,A,0,0,-1.0,0,0,-1.0,1,1,1.0
5989,82,832910,0,REP,1995-05-31,Y,1995-05-31,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1949,1949,True,True,UNK,Korea (Democratic People's Republic of),M,True,,False,94538,PL,unk,REP,REP,1286,1286,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
5990,82,832620,1,DEM,1966-04-09,Y,1966-04-09,N,N,N,N,N,N,3,0.0,11.0063,0.0,1900,1900,True,False,Colorado,USA,F,True,,False,94538,DR,unk,DEM,DEM,3843,3843,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
5991,12,835010,0,NPP,2016-11-08,N,2016-10-11,V,,,,,,3,2.5001,2.5001,1.0,1984,1958,False,False,California,USA,M,True,,False,94536,CT,yahoo.com,,,3512,3512,V,0,0,-1.0,0,0,-1.0,1,1,1.0
5992,99,835010,0,NPP,2014-09-10,N,2014-09-10,V,N,N,,,,3,2.5001,7.3007,0.34,1983,1976,False,False,UNK,India,UNK,True,,False,94536,LOOP,gmail.com,,,3042,3042,NVN,0,0,-1.0,1,0,0.0,3,1,0.3333333333333333
5993,12,832910,0,DEM,2016-11-08,N,2008-10-17,V,V,N,N,N,N,3,5.5003,11.0063,0.5,1985,1948,False,False,California,USA,M,True,,False,94538,CMN,aol.com,DEM,DEM,2621,2621,NNNNVV,2,0,0.0,4,0,0.0,6,2,0.3333333333333333
5994,82,832900,0,DEM,2014-12-29,Y,2014-12-29,A,A,,,,,3,5.5003,5.5003,1.0,1956,1956,True,True,California,USA,M,True,,False,94538,DR,hotmail.com,DEM,,6777,6777,AA,0,0,-1.0,0,0,-1.0,2,2,1.0
5995,1,832810,0,NPP,2008-11-04,Y,2004-10-18,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1981,1947,False,True,Michigan,USA,F,True,,False,94538,DR,unk,NPP,NP,4762,4762,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
5996,16,832600,1,DEM,1996-07-01,Y,1996-07-01,V,N,V,V,A,V,3,8.0061,11.0063,0.73,1969,1969,True,True,California,USA,F,True,,False,94538,WAY,unk,,DEM,4530,4530,AVVVVN,2,2,1.0,4,4,1.0,6,5,0.8333333333333334
5997,23,832620,2,NPP,2014-05-01,Y,1999-06-22,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1971,1951,False,False,UNK,Bosnia and Herzegovina,UNK,True,,False,94538,CMN,unk,N-DEM,DEM,6255,6255,VNNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
5998,1,835000,0,DEM,2003-09-22,N,2003-09-22,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1962,1962,True,True,UNK,UNK,M,True,,False,94536,TER,unk,,,1947,1947,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
5999,12,835400,0,DEM,2016-06-07,Y,2000-03-15,A,V,A,A,A,N,3,10.0031,11.0063,0.91,1957,1957,True,True,UNK,India,F,True,,False,94536,CT,unk,DEM,DEM,2154,2154,ANAAAV,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
6000,1,835310,0,DEM,2016-10-17,Y,2008-10-16,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1980,1980,True,True,UNK,Philippines,F,True,,True,94538,BLVD,yahoo.com,DEM,,6008,6008,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
6001,114,835040,0,NPP,2016-02-26,N,2014-07-30,V,V,N,,,,3,5.5003,7.3007,0.75,1983,1983,True,False,Virginia,USA,M,True,,False,94536,CT,unk,N-DEM,,5510,5510,NVV,0,0,-1.0,1,0,0.0,3,2,0.6666666666666666
6002,82,832600,1,REP,2003-09-04,Y,2003-09-04,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1967,1962,False,True,California,USA,F,True,,False,94538,AVE,unk,REP,REP,1339,1339,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
6003,97,832400,0,NPP,2004-10-16,Y,2000-02-22,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1964,1964,True,True,UNK,Viet Nam,M,True,,False,94536,WAY,unk,NPP,NP,5162,5162,AAANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
6004,109,832610,2,DEM,2014-04-22,N,2014-04-22,V,N,N,V,,,3,3.7009,8.5015,0.44,1981,1972,False,False,UNK,UNK,F,True,,True,94538,WAY,yahoo.com,,,4087,4087,NVVN,0,0,-1.0,2,1,0.5,4,2,0.5
6005,99,835310,0,DEM,2016-09-18,Y,2016-09-18,A,,,,,,3,2.5001,2.5001,1.0,1980,1980,False,False,California,USA,M,True,,False,94538,CMN,hotmail.com,,,4468,4468,A,0,0,-1.0,0,0,-1.0,1,1,1.0
6006,1,835000,0,NPP,2008-06-24,Y,2008-06-24,N,N,N,N,N,N,3,0.0,11.0063,0.0,1959,1954,False,True,UNK,Viet Nam,F,True,,False,94536,CMN,unk,NPP,NP,5828,5828,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6007,99,835010,0,DEM,2010-11-02,Y,2008-10-15,A,N,A,A,A,A,3,8.0061,11.0063,0.73,1985,1947,False,True,California,USA,F,True,,False,94536,LOOP,unk,DEM,DEM,801,801,AAAAAN,2,2,1.0,4,4,1.0,6,5,0.8333333333333334
6008,99,835100,0,NPP,2018-04-10,Y,1992-09-10,N,N,N,N,N,N,3,0.0,11.0063,0.0,1958,1958,True,False,UNK,China,M,True,,False,94536,WAY,unk,,,187,187,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6009,12,835400,0,DEM,2012-11-06,N,2004-10-18,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1963,1963,True,True,California,USA,M,True,,False,94536,CT,unk,,,1064,1064,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
6010,111,832620,2,DEM,2016-09-24,Y,2016-09-24,A,,,,,,3,2.5001,2.5001,1.0,1978,1961,False,True,California,USA,F,True,,False,94538,DR,gmail.com,,,4027,4027,A,0,0,-1.0,0,0,-1.0,1,1,1.0
6011,99,835310,0,DEM,2017-08-16,Y,2004-01-12,,,N,N,N,N,3,0.0,11.0063,0.0,1986,1986,True,False,New York,USA,M,True,,True,94538,ST,gmail.com,,,6696,6696,NNNN,2,0,0.0,4,0,0.0,4,0,0.0
6012,1,835000,0,DEM,2016-04-25,Y,2000-01-14,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1941,1934,False,True,UNK,Russian Federation,F,True,,False,94536,CMN,unk,DEM,AI,5220,5220,ANNNAA,2,1,0.5,4,1,0.25,6,3,0.5
6013,12,832600,1,REP,2016-11-08,N,1994-09-22,V,N,V,N,V,N,3,5.8021,11.0063,0.53,1959,1959,True,True,Michigan,USA,F,True,,False,94538,CT,comcast.net,REP,,2046,2046,VNVNVN,2,1,0.5,4,2,0.5,6,3,0.5
6014,99,835500,0,DEM,2003-06-13,N,2001-04-24,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1983,1954,False,True,UNK,Peru,M,True,,False,94536,PL,unk,,,3200,3200,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
6015,114,835300,0,DEM,2017-11-15,N,2012-09-20,,,,,V,,3,1.5016,10.0031,0.15,1953,1953,True,False,UNK,UNK,F,True,,True,94538,AVE,unk,,,2363,2363,V,1,1,1.0,1,1,1.0,1,1,1.0
6016,23,832620,2,REP,1986-04-11,N,1986-04-11,N,N,N,N,N,N,3,0.0,11.0063,0.0,1964,1964,True,True,UNK,Israel,UNK,True,,False,94538,AVE,unk,,,1194,1194,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6017,1,832900,0,DEM,2016-10-24,Y,2012-10-22,N,N,N,N,N,,3,0.0,10.0031,0.0,1990,1961,False,True,California,USA,M,True,,False,94538,WAY,yahoo.com,DEM,,1304,1304,NNNNN,1,0,0.0,3,0,0.0,5,0,0.0
6018,83,832810,0,DEM,1988-09-12,N,1988-09-12,N,N,N,N,N,N,3,0.0,11.0063,0.0,1955,1947,False,False,California,USA,M,True,,False,94538,DR,unk,,,4762,4762,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6019,1,832910,0,GRN,2017-11-27,Y,2011-08-23,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1988,1985,False,False,California,USA,F,True,,False,94538,CMN,yahoo.com,DEM,DEM,2538,2538,ANNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
6020,99,835200,0,NPP,2016-05-23,Y,2016-05-23,A,V,,,,,3,5.5003,5.5003,1.0,1957,1957,True,False,Arizona,USA,F,True,,True,94536,ST,unk,NPP,,6284,6284,AV,0,0,-1.0,0,0,-1.0,2,2,1.0
6021,82,835000,0,NPP,2004-10-18,Y,2004-10-18,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1946,1935,False,False,UNK,Hong Kong,F,True,,False,94536,CMN,unk,NPP,NP,334,334,ANNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
6022,1,832800,0,DEM,2008-05-09,N,2008-05-09,N,N,N,N,N,N,3,0.0,11.0063,0.0,1952,1952,True,False,UNK,Philippines,M,True,,False,94538,CT,unk,,,757,757,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6023,92,832620,2,NPP,2014-11-26,Y,1996-03-25,N,V,A,N,V,N,3,6.3022,11.0063,0.57,1976,1976,True,True,UNK,India,F,True,,True,94538,DR,gmail.com,NPP,NP,54,54,VNANNV,2,1,0.5,4,2,0.5,6,3,0.5
6024,1,832900,0,REP,2016-04-20,N,2011-03-30,N,N,N,N,N,N,3,0.0,11.0063,0.0,1951,1951,True,False,UNK,"Taiwan, Province of China",M,True,,False,94538,DR,sbcglobal.net,,,5255,5255,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6025,16,832600,1,REP,1994-10-03,Y,1994-10-03,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1971,1963,False,True,Mississippi,USA,M,True,,False,94538,CT,unk,REP,REP,6064,6064,ANANAN,2,1,0.5,4,2,0.5,6,3,0.5
6026,16,835010,0,DEM,1986-01-30,N,1986-01-30,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1952,1952,True,False,California,USA,M,True,,False,94536,LOOP,unk,DEM,,6439,6439,VNVNVV,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
6027,16,835010,0,DEM,2010-06-08,Y,1988-04-01,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1952,1942,False,True,California,USA,M,True,,False,94536,CT,unk,DEM,DEM,2226,2226,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
6028,82,832710,0,NPP,2004-08-17,Y,2004-08-17,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1948,1946,False,True,UNK,Philippines,M,True,,False,94538,CT,unk,N-DEM,N-DEM,1376,1376,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
6029,16,835040,0,DEM,2004-10-18,N,2004-10-18,N,N,N,N,N,N,3,0.0,11.0063,0.0,1943,1942,False,False,UNK,UNK,F,True,,False,94536,WAY,unk,,,525,525,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6030,1,832800,0,DEM,2017-04-13,Y,2017-04-13,,,,,,,3,0.0,-1.0,-1.0,1954,1940,False,False,California,USA,F,True,,False,94538,ST,unk,,,4156,4156,,0,0,-1.0,0,0,-1.0,0,0,-1.0
6031,1,835300,0,DEM,2018-05-15,Y,2017-03-13,,,,,,,3,0.0,-1.0,-1.0,1971,1971,True,True,UNK,Mexico,F,True,,True,94536,PKWY,unk,,,3851,3851,,0,0,-1.0,0,0,-1.0,0,0,-1.0
6032,109,832810,0,NPP,2010-11-02,N,2010-11-02,V,N,N,V,V,V,3,6.2057,11.0063,0.56,1961,1961,True,True,UNK,"Taiwan, Province of China",F,True,,False,94538,DR,unk,,NP,3455,3455,VVNVVN,2,2,1.0,4,3,0.75,6,4,0.6666666666666666
6033,16,832110,0,REP,1990-08-15,Y,1990-08-15,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1955,1954,False,True,Missouri,USA,F,True,,False,94536,AVE,unk,REP,REP,3332,3332,AAANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
6034,10,835400,0,DEM,1996-08-23,Y,1996-08-23,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1956,1944,False,False,Indiana,USA,F,True,,False,94536,ST,unk,DEM,DEM,3756,3756,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
6035,16,832110,0,NPP,2010-07-27,Y,2000-02-07,A,N,A,A,A,N,3,7.0029,11.0063,0.64,1964,1964,False,False,UNK,Viet Nam,M,True,,False,94536,TER,unk,NPP,NP,4150,4150,ANAAAN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
6036,109,835400,0,NPP,2008-10-15,Y,2008-10-15,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1967,1967,True,True,Ohio,USA,M,True,,False,94536,ST,unk,NPP,NP,2952,2952,AAANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
6037,27,832600,1,NPP,2011-11-07,N,2011-11-07,N,N,N,N,N,N,3,0.0,11.0063,0.0,1909,1909,True,False,UNK,Hong Kong,UNK,True,,False,94538,AVE,unk,,,5229,5229,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6038,99,835310,0,DEM,2016-01-24,Y,2011-07-06,A,A,N,N,A,A,3,8.0051,11.0063,0.73,1975,1975,True,True,California,USA,F,True,,True,94538,BLVD,gmail.com,DEM,DEM,1302,1302,AANNAA,2,2,1.0,4,2,0.5,6,4,0.6666666666666666
6039,16,835420,0,DEM,2006-11-07,N,2003-06-23,V,V,N,N,V,N,3,7.0019,11.0063,0.64,1961,1961,True,True,California,USA,F,True,,False,94536,CMN,unk,DEM,,2379,2379,VNNNVV,2,1,0.5,4,1,0.25,6,3,0.5
6040,1,832900,0,DEM,1994-10-11,N,1994-10-11,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1970,1968,False,True,Kansas,USA,M,True,,False,94538,DR,unk,,,3216,3216,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
6041,114,832710,0,DEM,2016-11-08,N,2016-02-02,V,N,,,,,3,2.5001,5.5003,0.45,1969,1945,False,True,UNK,El Salvador,F,True,,False,94538,CT,unk,NPP,,3992,3992,VN,0,0,-1.0,0,0,-1.0,2,1,0.5
6042,82,832400,0,NPP,1984-10-09,Y,1984-10-09,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1961,1961,True,False,Wisconsin,USA,F,True,,False,94536,DR,unk,,,6178,6178,NNNNAN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
6043,109,832910,0,NPP,2016-07-21,Y,2016-07-21,A,A,,,,,3,5.5003,5.5003,1.0,1967,1967,True,False,UNK,UNK,F,True,,False,94538,PL,unk,REP,,694,694,AA,0,0,-1.0,0,0,-1.0,2,2,1.0
6044,111,832600,1,DEM,2016-10-14,Y,2016-10-14,A,,,,,,3,2.5001,2.5001,1.0,1965,1965,True,False,UNK,Philippines,F,True,,False,94538,AVE,unk,,,1783,1783,A,0,0,-1.0,0,0,-1.0,1,1,1.0
6045,1,835300,0,DEM,2016-09-27,Y,2006-10-02,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1988,1988,True,True,UNK,Korea (Republic of),M,True,,True,94536,ST,gmail.com,,,105,105,ANNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
6046,99,832700,2,REP,2010-10-01,N,2010-10-01,V,V,V,V,V,N,3,10.0031,11.0063,0.91,1953,1953,True,True,UNK,UNK,M,False,USA,True,94538,BLVD,unk,REP,,4026,4026,VNVVVV,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
6047,99,832910,0,AI,2000-10-05,N,2000-10-05,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1961,1959,False,True,UNK,UNK,M,True,,False,94538,PL,unk,AI,,1594,1594,VNVNVV,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
6048,1,832610,2,DEM,2008-02-05,N,2004-10-18,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1938,1938,True,True,UNK,India,M,True,,True,94538,DR,unk,DEM,DEM,4083,4083,VVVVVV,2,2,1.0,4,4,1.0,6,6,1.0
6049,12,832400,0,DEM,2016-11-08,N,2011-01-24,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1980,1980,True,False,UNK,"Tanzania, United Republic of",F,True,,False,94536,DR,unk,,,5763,5763,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
6050,23,835300,0,DEM,1999-08-23,N,1999-08-23,N,N,N,N,N,N,3,0.0,11.0063,0.0,1977,1973,False,True,UNK,Philippines,F,True,,True,94536,AVE,unk,,,4827,4827,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6051,16,831730,0,DEM,2016-06-07,Y,2000-10-10,A,V,N,N,A,N,3,7.0019,11.0063,0.64,1975,1951,False,True,UNK,Viet Nam,F,True,,False,94536,CT,unk,DEM,DEM,5199,5199,ANNNAV,2,1,0.5,4,1,0.25,6,3,0.5
6052,1,832620,2,IND,2010-04-13,Y,2010-04-13,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1957,1957,True,True,UNK,Venezuela (Bolivarian Republic of),F,True,,True,94538,DR,hotmail.com,NPP,NP,6723,6723,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
6053,1,835400,0,DEM,2012-10-19,N,2008-06-24,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1970,1969,False,False,UNK,India,F,True,,False,94536,CT,unk,,,1340,1340,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
6054,12,832900,0,DEM,2016-11-08,N,2015-07-08,V,N,,,,,3,2.5001,5.5003,0.45,1977,1977,True,True,UNK,Peru,F,True,,False,94538,RD,yahoo.com,DEM,,4975,4975,VN,0,0,-1.0,0,0,-1.0,2,1,0.5
6055,16,835410,0,DEM,2004-08-04,N,2004-08-04,N,N,N,N,N,N,3,0.0,11.0063,0.0,1960,1960,True,True,UNK,Lebanon,UNK,True,,False,94536,WAY,unk,,,3543,3543,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6056,1,832600,1,NPP,2015-04-20,Y,2000-04-03,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1981,1978,False,True,Texas,USA,F,True,,False,94538,AVE,unk,N-DEM,N-DEM,6148,6148,AAANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
6057,1,832900,0,PF,2010-07-06,Y,2010-07-06,A,N,N,N,N,A,3,3.5033,11.0063,0.32,1991,1960,False,True,California,USA,M,True,,False,94538,CT,yahoo.com,PF,PF,298,298,NANNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
6058,16,831730,0,AI,2016-09-27,Y,2016-05-16,A,N,,,,,3,2.5001,5.5003,0.45,1998,1968,False,True,UNK,India,F,True,,False,94536,CT,yahoo.com,AI,,3857,3857,AN,0,0,-1.0,0,0,-1.0,2,1,0.5
6059,111,835400,0,DEM,2018-05-10,Y,2018-05-10,,,,,,,3,0.0,-1.0,-1.0,1976,1976,True,False,UNK,India,UNK,True,,False,94536,CT,hotmail.com,,,2311,2311,,0,0,-1.0,0,0,-1.0,0,0,-1.0
6060,1,832710,0,DEM,2018-04-11,Y,2010-11-18,N,A,A,N,A,N,3,6.3022,11.0063,0.57,1970,1945,False,True,UNK,UNK,F,True,,False,94538,CT,yahoo.com,DEM,,3992,3992,ANANNA,2,1,0.5,4,2,0.5,6,3,0.5
6061,105,832700,2,DEM,2017-05-09,N,2017-05-09,,,,,,,3,0.0,-1.0,-1.0,1979,1979,True,False,UNK,Philippines,UNK,True,,True,94538,BLVD,unk,,,1706,1706,,0,0,-1.0,0,0,-1.0,0,0,-1.0
6062,1,832910,0,DEM,2004-10-14,Y,2004-10-14,N,N,N,N,N,N,3,0.0,11.0063,0.0,1962,1957,False,True,California,USA,M,True,,False,94538,PL,unk,DEM,DEM,1098,1098,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6063,1,835300,0,REP,1999-08-16,N,1999-08-16,N,N,N,N,N,N,3,0.0,11.0063,0.0,1980,1964,False,True,California,USA,F,True,,False,94536,CMN,unk,,,970,970,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
6064,92,832800,0,DEM,2014-11-05,Y,2008-09-24,N,N,,,,N,3,0.0,11.0063,0.0,1947,1947,True,False,New York,USA,F,True,,False,94538,ST,yahoo.com,DEM,,1405,1405,NNN,1,0,0.0,1,0,0.0,3,0,0.0
6065,99,835400,0,DEM,2003-09-19,Y,2003-09-19,A,N,A,N,A,A,3,6.8053,11.0063,0.62,1985,1985,True,True,California,USA,F,True,,False,94536,CMN,unk,DEM,DEM,6469,6469,AAANAN,2,2,1.0,4,3,0.75,6,4,0.6666666666666666
6066,1,832620,2,NPP,2004-03-30,N,2002-08-13,V,N,V,V,V,N,3,7.0029,11.0063,0.64,1978,1927,False,True,UNK,India,M,True,,False,94538,DR,unk,,,5634,5634,VNVVVN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
6067,99,835310,0,DEM,2012-06-14,Y,2012-06-14,A,A,A,A,A,,3,10.0031,10.0031,1.0,1974,1974,True,False,California,USA,M,True,,False,94538,CMN,yahoo.com,DEM,,5019,5019,AAAAA,1,1,1.0,3,3,1.0,5,5,1.0
6068,82,832900,0,REP,1999-06-17,Y,1999-06-17,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1957,1957,True,True,UNK,Philippines,M,True,,False,94538,RD,unk,REP,REP,5432,5432,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
6069,16,832110,0,REP,2016-11-08,Y,2000-10-03,V,A,V,N,A,V,3,9.8055,11.0063,0.89,1966,1966,True,True,Michigan,USA,F,True,,False,94536,CT,unk,REP,REP,1084,1084,AVVNVA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
6070,1,832910,0,REP,2016-01-22,Y,2016-01-22,A,A,,,,,3,5.5003,5.5003,1.0,1949,1949,True,False,UNK,Korea (Republic of),F,True,,False,94538,PL,unk,REP,,1134,1134,AA,0,0,-1.0,0,0,-1.0,2,2,1.0
6071,1,832400,0,NPP,2008-09-26,Y,2008-09-26,A,N,A,A,A,N,3,7.0029,11.0063,0.64,1962,1960,False,True,UNK,China,M,True,,False,94536,DR,yahoo.com,NPP,NP,6464,6464,ANAAAN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
6072,111,835100,0,NPP,2018-05-21,Y,2018-05-21,,,,,,,3,0.0,-1.0,-1.0,2000,1965,False,True,California,USA,UNK,True,,True,94536,CMN,gmail.com,,,4703,4703,,0,0,-1.0,0,0,-1.0,0,0,-1.0
6073,16,832110,0,DEM,2012-05-21,Y,2012-05-21,A,A,N,N,V,,3,7.0019,10.0031,0.7,1993,1955,False,False,California,USA,UNK,True,,False,94536,AVE,unk,DEM,,1001,1001,VNNAA,1,1,1.0,3,1,0.3333333333333333,5,3,0.6
6074,12,835300,0,NPP,2016-11-08,Y,2016-11-08,,,,,,,3,0.0,-1.0,-1.0,1966,1964,False,True,New York,USA,M,True,,False,94536,CMN,unk,,,970,970,,0,0,-1.0,0,0,-1.0,0,0,-1.0
6075,16,835010,0,NPP,2008-04-22,N,2008-04-22,V,N,V,V,V,N,3,7.0029,11.0063,0.64,1962,1961,False,False,UNK,China,UNK,True,,False,94536,CT,unk,,,5512,5512,VNVVVN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
6076,111,832800,0,DEM,2016-03-10,Y,2016-03-10,A,A,,,,,3,5.5003,5.5003,1.0,1997,1967,False,False,UNK,UNK,M,True,,False,94538,ST,unk,DEM,,2531,2531,AA,0,0,-1.0,0,0,-1.0,2,2,1.0
6077,99,832400,0,NPP,2012-04-24,N,2012-04-24,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1988,1988,True,True,California,USA,M,True,,True,94538,AVE,unk,,,1509,1509,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
6078,105,835310,0,DEM,2018-04-10,Y,2018-04-10,,,,,,,3,0.0,-1.0,-1.0,1965,1965,True,False,California,USA,F,True,,True,94538,BLVD,verizon.net,,,5076,5076,,0,0,-1.0,0,0,-1.0,0,0,-1.0
6079,109,835420,0,DEM,2012-11-30,Y,2012-09-10,A,A,A,N,A,,3,8.8023,10.0031,0.88,1980,1980,False,False,California,USA,F,True,,False,94536,AVE,unk,DEM,,3464,3464,AANAA,1,1,1.0,3,2,0.6666666666666666,5,4,0.8
6080,111,835100,0,NPP,2018-03-11,Y,2018-03-11,,,,,,,3,0.0,-1.0,-1.0,1963,1963,True,True,UNK,India,UNK,True,,True,94536,BLVD,gmail.com,,,1442,1442,,0,0,-1.0,0,0,-1.0,0,0,-1.0
6081,1,835400,0,DEM,1976-10-01,N,1976-10-01,V,N,V,V,V,V,3,8.0061,11.0063,0.73,1944,1944,True,True,California,USA,M,True,,False,94536,AVE,unk,,DEM,4217,4217,VVVVVN,2,2,1.0,4,4,1.0,6,5,0.8333333333333334
6082,16,835500,0,DEM,2011-04-06,N,2011-04-06,V,V,N,V,V,V,3,9.2059,11.0063,0.84,1992,1959,False,True,California,USA,F,True,,True,94536,AVE,aol.com,DEM,DEM,4114,4114,VVNVVV,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
6083,99,832800,0,DEM,1964-03-11,Y,1964-03-11,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1941,1938,False,False,California,USA,F,True,,False,94538,ST,unk,DEM,DEM,1427,1427,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
6084,99,832400,0,NPP,2002-02-11,N,1982-02-17,V,N,V,N,V,N,3,5.8021,11.0063,0.53,1950,1950,True,False,UNK,UNK,M,True,,True,94536,RD,unk,,,3469,3469,VNVNVN,2,1,0.5,4,2,0.5,6,3,0.5
6085,16,835010,0,REP,1977-08-23,Y,1977-08-23,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1937,1937,True,True,Utah,USA,F,True,,False,94536,CT,unk,REP,REP,2105,2105,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
6086,116,832210,2,DEM,2018-02-22,N,2018-02-22,,,,,,,3,0.0,-1.0,-1.0,1992,1988,False,False,California,USA,UNK,True,,False,94536,WAY,unk,,,401,401,,0,0,-1.0,0,0,-1.0,0,0,-1.0
